date,bullish_prob,bearish_prob,net_prob,mean_drift
2022-01-07,0.5,0.5,0.0,-6.613360151605825
2022-01-08,0.5,0.5,0.0,-6.777630661115498
2022-01-09,0.5,0.5,0.0,-6.5698936020838685
2022-01-10,0.6666666666666666,0.3333333333333333,0.3333333333333333,-6.6273998774164795
2022-01-11,0.6666666666666666,0.3333333333333333,0.3333333333333333,-5.890348699552379
2022-01-12,0.6666666666666666,0.3333333333333333,0.3333333333333333,-5.910503045332558
2022-01-13,0.5,0.3333333333333333,0.16666666666666666,5.480903819236157
2022-01-14,0.5,0.3333333333333333,0.16666666666666666,5.739152169566078
2022-01-15,0.5,0.3333333333333333,0.16666666666666666,5.448210357928413
2022-01-16,0.5,0.3333333333333333,0.16666666666666666,5.510397920415912
2022-01-17,0.5,0.3333333333333333,0.16666666666666666,5.51879624075184
2022-01-18,0.5,0.3333333333333333,0.16666666666666666,5.748150369926009
2022-01-19,0.8333333333333334,0.16666666666666666,0.6666666666666666,6.5321029710679355
2022-01-20,0.8333333333333334,0.16666666666666666,0.6666666666666666,6.703354863404567
2022-01-21,0.8333333333333334,0.16666666666666666,0.6666666666666666,6.741332441312305
2022-01-22,1.0,0.0,1.0,6.409920637383898
2022-01-23,0.8333333333333334,0.16666666666666666,0.6666666666666666,6.465809173535057
2022-01-24,1.0,0.0,1.0,6.687570611748984
2022-01-25,1.0,0.0,1.0,6.7022545783818375
2022-01-26,0.6666666666666666,0.3333333333333333,0.3333333333333333,-6.104079184163169
2022-01-27,0.5,0.5,0.0,-6.092314870359263
2022-01-28,0.6666666666666666,0.3333333333333333,0.3333333333333333,-6.286829758651581
2022-01-29,0.6666666666666666,0.3333333333333333,0.3333333333333333,-6.2937915269074365
2022-01-30,0.6666666666666666,0.3333333333333333,0.3333333333333333,-6.387451247345621
2022-01-31,0.6666666666666666,0.3333333333333333,0.3333333333333333,-6.310812006165385
2022-02-01,0.6666666666666666,0.3333333333333333,0.3333333333333333,-6.352090380257525
2022-02-02,0.6666666666666666,0.3333333333333333,0.3333333333333333,-6.136939278810907
2022-02-03,0.6666666666666666,0.3333333333333333,0.3333333333333333,-6.034326468039732
2022-02-07,0.6666666666666666,0.3333333333333333,0.3333333333333333,-6.698493634606417
2022-02-08,1.0,0.0,1.0,6.738437813771085
2022-02-09,1.0,0.0,1.0,6.65919150123553
2022-02-10,1.0,0.0,1.0,6.982088005730105
2022-02-11,1.0,0.0,1.0,6.814080076391012
2022-02-12,1.0,0.0,1.0,6.611319519408298
2022-02-13,1.0,0.0,1.0,6.687838688204579
2022-02-14,1.0,0.0,1.0,6.663146170273561
