id,n_predict,run_date,prediction,metric,signal,accuracy,avg_abs_accuracy,fetch_date
545.0,30,2021-01-01T00:00:00.000,39.147,0.647,1,0.0,0.0,2021-01-01
997.0,30,2021-01-01T00:00:00.000,40.42,1.92,1,0.488,0.858,2021-01-01
544.0,60,2021-01-01T00:00:00.000,39.694,1.194,1,0.0,0.0,2021-01-01
543.0,90,2021-01-01T00:00:00.000,39.257,0.757,1,0.0,0.0,2021-01-01
990.0,180,2021-01-01T00:00:00.000,43.247,4.747,1,0.672,0.82,2021-01-01
991.0,180,2021-01-01T00:00:00.000,41.95,3.45,1,0.78,0.843,2021-01-01
541.0,270,2021-01-01T00:00:00.000,38.581,0.081,1,0.0,0.0,2021-01-01
1315.0,360,2021-01-01T00:00:00.000,40.15,1.65,1,0.0,0.697,2021-01-01
1312.0,450,2021-01-01T00:00:00.000,44.273,5.773,1,0.0,0.0,2021-01-01
1313.0,450,2021-01-01T00:00:00.000,42.443,3.943,1,0.0,0.0,2021-01-01
545.0,30,2021-01-08T00:00:00.000,39.507,-0.493,-1,0.0,0.0,2021-01-08
997.0,30,2021-01-08T00:00:00.000,42.347,2.347,1,0.499,0.859,2021-01-08
544.0,60,2021-01-08T00:00:00.000,40.85,0.85,1,0.0,0.0,2021-01-08
543.0,90,2021-01-08T00:00:00.000,43.019,3.019,1,0.0,0.0,2021-01-08
990.0,180,2021-01-08T00:00:00.000,43.692,3.692,1,0.684,0.815,2021-01-08
991.0,180,2021-01-08T00:00:00.000,43.561,3.561,1,0.788,0.836,2021-01-08
541.0,270,2021-01-08T00:00:00.000,39.223,-0.777,-1,0.0,0.0,2021-01-08
1315.0,360,2021-01-08T00:00:00.000,42.266,2.266,1,0.077,0.731,2021-01-08
1312.0,450,2021-01-08T00:00:00.000,44.008,4.008,1,0.0,0.0,2021-01-08
1313.0,450,2021-01-08T00:00:00.000,44.989,4.989,1,0.0,0.0,2021-01-08
545.0,30,2021-01-15T00:00:00.000,43.971,1.471,1,0.0,0.0,2021-01-15
997.0,30,2021-01-15T00:00:00.000,45.153,2.653,1,0.509,0.861,2021-01-15
544.0,60,2021-01-15T00:00:00.000,45.878,3.378,1,0.0,0.0,2021-01-15
543.0,90,2021-01-15T00:00:00.000,46.617,4.117,1,0.0,0.0,2021-01-15
990.0,180,2021-01-15T00:00:00.000,46.123,3.623,1,0.695,0.808,2021-01-15
991.0,180,2021-01-15T00:00:00.000,46.454,3.954,1,0.795,0.827,2021-01-15
541.0,270,2021-01-15T00:00:00.000,42.91,0.41,1,0.0,0.0,2021-01-15
1315.0,360,2021-01-15T00:00:00.000,44.785,2.285,1,0.05,0.736,2021-01-15
1312.0,450,2021-01-15T00:00:00.000,43.241,0.741,1,0.0,0.0,2021-01-15
1313.0,450,2021-01-15T00:00:00.000,48.459,5.959,1,0.0,0.0,2021-01-15
545.0,30,2021-01-22T00:00:00.000,44.41,1.91,1,0.0,0.0,2021-01-22
997.0,30,2021-01-22T00:00:00.000,44.152,1.652,1,0.518,0.862,2021-01-22
544.0,60,2021-01-22T00:00:00.000,44.585,2.085,1,0.0,0.0,2021-01-22
543.0,90,2021-01-22T00:00:00.000,46.083,3.583,1,0.0,0.0,2021-01-22
990.0,180,2021-01-22T00:00:00.000,45.63,3.13,1,0.705,0.802,2021-01-22
991.0,180,2021-01-22T00:00:00.000,46.32,3.82,1,0.802,0.819,2021-01-22
541.0,270,2021-01-22T00:00:00.000,42.827,0.327,1,0.0,0.0,2021-01-22
1315.0,360,2021-01-22T00:00:00.000,45.608,3.108,1,0.037,0.738,2021-01-22
1312.0,450,2021-01-22T00:00:00.000,41.378,-1.122,-1,0.0,0.0,2021-01-22
1313.0,450,2021-01-22T00:00:00.000,51.018,8.518,1,0.0,0.0,2021-01-22
545.0,30,2021-01-29T00:00:00.000,44.952,1.452,1,0.0,0.0,2021-01-29
997.0,30,2021-01-29T00:00:00.000,43.942,0.442,1,0.527,0.864,2021-01-29
544.0,60,2021-01-29T00:00:00.000,47.05,3.55,1,0.0,0.0,2021-01-29
543.0,90,2021-01-29T00:00:00.000,46.875,3.375,1,0.0,0.0,2021-01-29
990.0,180,2021-01-29T00:00:00.000,46.92,3.42,1,0.715,0.798,2021-01-29
991.0,180,2021-01-29T00:00:00.000,47.172,3.672,1,0.808,0.814,2021-01-29
541.0,270,2021-01-29T00:00:00.000,44.327,0.827,1,0.0,0.0,2021-01-29
1315.0,360,2021-01-29T00:00:00.000,47.308,3.808,1,0.029,0.742,2021-01-29
1312.0,450,2021-01-29T00:00:00.000,42.891,-0.609,-1,0.0,0.0,2021-01-29
1313.0,450,2021-01-29T00:00:00.000,52.667,9.167,1,0.0,0.0,2021-01-29
545.0,30,2021-02-05T00:00:00.000,46.132,2.632,1,0.8,0.89,2021-02-05
997.0,30,2021-02-05T00:00:00.000,43.426,-0.074,-1,0.536,0.865,2021-02-05
544.0,60,2021-02-05T00:00:00.000,46.767,3.267,1,0.0,0.0,2021-02-05
543.0,90,2021-02-05T00:00:00.000,49.361,5.861,1,0.0,0.0,2021-02-05
990.0,180,2021-02-05T00:00:00.000,43.286,-0.214,-1,0.724,0.797,2021-02-05
991.0,180,2021-02-05T00:00:00.000,47.108,3.608,1,0.814,0.81,2021-02-05
541.0,270,2021-02-05T00:00:00.000,44.516,1.016,1,0.0,0.0,2021-02-05
1315.0,360,2021-02-05T00:00:00.000,48.395,4.895,1,0.024,0.743,2021-02-05
1312.0,450,2021-02-05T00:00:00.000,46.855,3.355,1,0.0,0.0,2021-02-05
1313.0,450,2021-02-05T00:00:00.000,52.553,9.053,1,0.0,0.0,2021-02-05
545.0,30,2021-02-12T00:00:00.000,46.725,2.225,1,0.667,0.912,2021-02-12
997.0,30,2021-02-12T00:00:00.000,43.534,-0.966,-1,0.545,0.867,2021-02-12
544.0,60,2021-02-12T00:00:00.000,47.277,2.777,1,0.0,0.0,2021-02-12
543.0,90,2021-02-12T00:00:00.000,49.328,4.828,1,0.0,0.0,2021-02-12
990.0,180,2021-02-12T00:00:00.000,44.004,-0.496,-1,0.732,0.799,2021-02-12
991.0,180,2021-02-12T00:00:00.000,47.914,3.414,1,0.82,0.808,2021-02-12
541.0,270,2021-02-12T00:00:00.000,45.863,1.363,1,0.0,0.0,2021-02-12
1315.0,360,2021-02-12T00:00:00.000,48.83,4.33,1,0.021,0.745,2021-02-12
1312.0,450,2021-02-12T00:00:00.000,47.476,2.976,1,0.0,0.0,2021-02-12
1313.0,450,2021-02-12T00:00:00.000,54.121,9.621,1,0.0,0.0,2021-02-12
545.0,30,2021-02-19T00:00:00.000,44.87,0.37,1,0.789,0.939,2021-02-19
997.0,30,2021-02-19T00:00:00.000,42.667,-1.833,-1,0.551,0.869,2021-02-19
544.0,60,2021-02-19T00:00:00.000,49.447,4.947,1,0.0,0.0,2021-02-19
543.0,90,2021-02-19T00:00:00.000,46.641,2.141,1,0.0,0.0,2021-02-19
990.0,180,2021-02-19T00:00:00.000,43.955,-0.545,-1,0.74,0.798,2021-02-19
991.0,180,2021-02-19T00:00:00.000,48.063,3.563,1,0.826,0.807,2021-02-19
541.0,270,2021-02-19T00:00:00.000,46.39,1.89,1,0.0,0.0,2021-02-19
1315.0,360,2021-02-19T00:00:00.000,48.641,4.141,1,0.018,0.749,2021-02-19
1312.0,450,2021-02-19T00:00:00.000,49.486,4.986,1,0.0,0.0,2021-02-19
1313.0,450,2021-02-19T00:00:00.000,54.224,9.724,1,0.0,0.0,2021-02-19
545.0,30,2021-02-26T00:00:00.000,46.526,-0.474,-1,0.846,0.946,2021-02-26
997.0,30,2021-02-26T00:00:00.000,45.995,-1.005,-1,0.541,0.87,2021-02-26
544.0,60,2021-02-26T00:00:00.000,50.692,3.692,1,0.0,0.0,2021-02-26
543.0,90,2021-02-26T00:00:00.000,49.333,2.333,1,0.0,0.0,2021-02-26
990.0,180,2021-02-26T00:00:00.000,47.593,0.593,1,0.748,0.797,2021-02-26
991.0,180,2021-02-26T00:00:00.000,50.44,3.44,1,0.831,0.806,2021-02-26
541.0,270,2021-02-26T00:00:00.000,49.183,2.183,1,0.0,0.0,2021-02-26
1315.0,360,2021-02-26T00:00:00.000,51.934,4.934,1,0.016,0.749,2021-02-26
1312.0,450,2021-02-26T00:00:00.000,49.046,2.046,1,0.0,0.0,2021-02-26
1313.0,450,2021-02-26T00:00:00.000,57.365,10.365,1,0.0,0.0,2021-02-26
545.0,30,2021-03-05T00:00:00.000,47.543,-0.457,-1,0.879,0.949,2021-03-05
997.0,30,2021-03-05T00:00:00.000,47.22,-0.78,-1,0.534,0.87,2021-03-05
544.0,60,2021-03-05T00:00:00.000,51.811,3.811,1,1.0,0.836,2021-03-05
543.0,90,2021-03-05T00:00:00.000,52.456,4.456,1,0.0,0.0,2021-03-05
990.0,180,2021-03-05T00:00:00.000,48.318,0.318,1,0.743,0.796,2021-03-05
991.0,180,2021-03-05T00:00:00.000,51.428,3.428,1,0.835,0.804,2021-03-05
541.0,270,2021-03-05T00:00:00.000,50.579,2.579,1,0.0,0.0,2021-03-05
1315.0,360,2021-03-05T00:00:00.000,54.074,6.074,1,0.014,0.747,2021-03-05
1312.0,450,2021-03-05T00:00:00.000,53.579,5.579,1,0.0,0.0,2021-03-05
1313.0,450,2021-03-05T00:00:00.000,58.627,10.627,1,0.0,0.0,2021-03-05
545.0,30,2021-03-12T00:00:00.000,47.817,-1.683,-1,0.9,0.945,2021-03-12
997.0,30,2021-03-12T00:00:00.000,49.418,-0.082,-1,0.525,0.87,2021-03-12
544.0,60,2021-03-12T00:00:00.000,54.458,4.958,1,0.8,0.833,2021-03-12
543.0,90,2021-03-12T00:00:00.000,54.186,4.686,1,0.0,0.0,2021-03-12
990.0,180,2021-03-12T00:00:00.000,50.08,0.58,1,0.734,0.792,2021-03-12
991.0,180,2021-03-12T00:00:00.000,53.054,3.554,1,0.84,0.801,2021-03-12
541.0,270,2021-03-12T00:00:00.000,52.801,3.301,1,0.0,0.0,2021-03-12
1315.0,360,2021-03-12T00:00:00.000,55.62,6.12,1,0.026,0.736,2021-03-12
1312.0,450,2021-03-12T00:00:00.000,57.53,8.03,1,0.0,0.0,2021-03-12
1313.0,450,2021-03-12T00:00:00.000,60.228,10.728,1,0.0,0.0,2021-03-12
545.0,30,2021-03-19T00:00:00.000,55.871,0.871,1,0.809,0.931,2021-03-19
997.0,30,2021-03-19T00:00:00.000,59.21,4.21,1,0.516,0.869,2021-03-19
544.0,60,2021-03-19T00:00:00.000,59.847,4.847,1,0.882,0.847,2021-03-19
543.0,90,2021-03-19T00:00:00.000,59.973,4.973,1,0.0,0.0,2021-03-19
990.0,180,2021-03-19T00:00:00.000,54.236,-0.764,-1,0.741,0.788,2021-03-19
991.0,180,2021-03-19T00:00:00.000,58.9,3.9,1,0.844,0.798,2021-03-19
541.0,270,2021-03-19T00:00:00.000,61.493,6.493,1,0.0,0.0,2021-03-19
1315.0,360,2021-03-19T00:00:00.000,64.309,9.309,1,0.084,0.722,2021-03-19
1312.0,450,2021-03-19T00:00:00.000,62.863,7.863,1,0.0,0.0,2021-03-19
1313.0,450,2021-03-19T00:00:00.000,67.174,12.174,1,0.0,0.0,2021-03-19
545.0,30,2021-03-26T00:00:00.000,60.267,3.267,1,0.722,0.914,2021-03-26
997.0,30,2021-03-26T00:00:00.000,62.232,5.232,1,0.507,0.868,2021-03-26
544.0,60,2021-03-26T00:00:00.000,61.261,4.261,1,0.917,0.839,2021-03-26
543.0,90,2021-03-26T00:00:00.000,62.374,5.374,1,0.0,0.0,2021-03-26
990.0,180,2021-03-26T00:00:00.000,57.81,0.81,1,0.748,0.783,2021-03-26
991.0,180,2021-03-26T00:00:00.000,60.965,3.965,1,0.841,0.793,2021-03-26
541.0,270,2021-03-26T00:00:00.000,60.037,3.037,1,0.0,0.0,2021-03-26
1315.0,360,2021-03-26T00:00:00.000,68.386,11.386,1,0.156,0.708,2021-03-26
1312.0,450,2021-03-26T00:00:00.000,63.98,6.98,1,0.0,0.479,2021-03-26
1313.0,450,2021-03-26T00:00:00.000,69.62,12.62,1,0.0,0.495,2021-03-26
545.0,30,2021-04-02T00:00:00.000,59.592,2.592,1,0.639,0.902,2021-04-02
997.0,30,2021-04-02T00:00:00.000,62.481,5.481,1,0.501,0.867,2021-04-02
544.0,60,2021-04-02T00:00:00.000,63.832,6.832,1,0.935,0.836,2021-04-02
543.0,90,2021-04-02T00:00:00.000,62.758,5.758,1,1.0,0.701,2021-04-02
990.0,180,2021-04-02T00:00:00.000,56.323,-0.677,-1,0.755,0.779,2021-04-02
991.0,180,2021-04-02T00:00:00.000,61.319,4.319,1,0.827,0.787,2021-04-02
541.0,270,2021-04-02T00:00:00.000,60.876,3.876,1,0.0,0.0,2021-04-02
1315.0,360,2021-04-02T00:00:00.000,69.189,12.189,1,0.216,0.695,2021-04-02
1312.0,450,2021-04-02T00:00:00.000,61.545,4.545,1,1.0,0.487,2021-04-02
1313.0,450,2021-04-02T00:00:00.000,69.62,12.62,1,0.857,0.488,2021-04-02
545.0,30,2021-04-09T00:00:00.000,52.871,1.871,1,0.632,0.899,2021-04-09
997.0,30,2021-04-09T00:00:00.000,55.561,4.561,1,0.509,0.868,2021-04-09
544.0,60,2021-04-09T00:00:00.000,55.465,4.465,1,0.947,0.837,2021-04-09
543.0,90,2021-04-09T00:00:00.000,56.293,5.293,1,1.0,0.749,2021-04-09
990.0,180,2021-04-09T00:00:00.000,51.056,0.056,1,0.761,0.777,2021-04-09
991.0,180,2021-04-09T00:00:00.000,54.958,3.958,1,0.82,0.782,2021-04-09
541.0,270,2021-04-09T00:00:00.000,55.535,4.535,1,0.0,0.0,2021-04-09
1315.0,360,2021-04-09T00:00:00.000,58.013,7.013,1,0.269,0.685,2021-04-09
1312.0,450,2021-04-09T00:00:00.000,56.401,5.401,1,0.929,0.537,2021-04-09
1313.0,450,2021-04-09T00:00:00.000,62.292,11.292,1,0.5,0.516,2021-04-09
545.0,30,2021-04-16T00:00:00.000,56.35,3.35,1,0.627,0.904,2021-04-16
997.0,30,2021-04-16T00:00:00.000,57.248,4.248,1,0.515,0.869,2021-04-16
544.0,60,2021-04-16T00:00:00.000,54.865,1.865,1,0.956,0.848,2021-04-16
543.0,90,2021-04-16T00:00:00.000,58.384,5.384,1,1.0,0.797,2021-04-16
990.0,180,2021-04-16T00:00:00.000,55.527,2.527,1,0.766,0.776,2021-04-16
991.0,180,2021-04-16T00:00:00.000,57.393,4.393,1,0.814,0.778,2021-04-16
541.0,270,2021-04-16T00:00:00.000,59.513,6.513,1,0.0,0.0,2021-04-16
1315.0,360,2021-04-16T00:00:00.000,60.38,7.38,1,0.315,0.682,2021-04-16
1312.0,450,2021-04-16T00:00:00.000,54.624,1.624,1,0.952,0.583,2021-04-16
1313.0,450,2021-04-16T00:00:00.000,64.734,11.734,1,0.429,0.543,2021-04-16
545.0,30,2021-04-23T00:00:00.000,56.79,2.79,1,0.573,0.906,2021-04-23
997.0,30,2021-04-23T00:00:00.000,58.036,4.036,1,0.507,0.87,2021-04-23
544.0,60,2021-04-23T00:00:00.000,54.74,0.74,1,0.962,0.856,2021-04-23
543.0,90,2021-04-23T00:00:00.000,59.343,5.343,1,1.0,0.811,2021-04-23
990.0,180,2021-04-23T00:00:00.000,56.127,2.127,1,0.772,0.774,2021-04-23
991.0,180,2021-04-23T00:00:00.000,58.576,4.576,1,0.809,0.774,2021-04-23
541.0,270,2021-04-23T00:00:00.000,56.667,2.667,1,0.0,0.0,2021-04-23
1315.0,360,2021-04-23T00:00:00.000,61.71,7.71,1,0.347,0.68,2021-04-23
1312.0,450,2021-04-23T00:00:00.000,55.431,1.431,1,0.964,0.615,2021-04-23
1313.0,450,2021-04-23T00:00:00.000,65.934,11.934,1,0.571,0.572,2021-04-23
545.0,30,2021-04-30T00:00:00.000,55.68,1.68,1,0.528,0.906,2021-04-30
997.0,30,2021-04-30T00:00:00.000,58.452,4.452,1,0.499,0.869,2021-04-30
544.0,60,2021-04-30T00:00:00.000,54.472,0.472,1,0.966,0.866,2021-04-30
543.0,90,2021-04-30T00:00:00.000,58.914,4.914,1,1.0,0.822,2021-04-30
990.0,180,2021-04-30T00:00:00.000,60.701,6.701,1,0.767,0.77,2021-04-30
991.0,180,2021-04-30T00:00:00.000,58.31,4.31,1,0.807,0.771,2021-04-30
541.0,270,2021-04-30T00:00:00.000,60.768,6.768,1,0.0,0.0,2021-04-30
1315.0,360,2021-04-30T00:00:00.000,63.29,9.29,1,0.328,0.677,2021-04-30
1312.0,450,2021-04-30T00:00:00.000,58.965,4.965,1,0.971,0.631,2021-04-30
1313.0,450,2021-04-30T00:00:00.000,65.953,11.953,1,0.657,0.594,2021-04-30
545.0,30,2021-05-07T00:00:00.000,55.536,1.536,1,0.49,0.905,2021-05-07
997.0,30,2021-05-07T00:00:00.000,57.986,3.986,1,0.491,0.869,2021-05-07
544.0,60,2021-05-07T00:00:00.000,55.525,1.525,1,0.97,0.876,2021-05-07
543.0,90,2021-05-07T00:00:00.000,59.207,5.207,1,1.0,0.84,2021-05-07
990.0,180,2021-05-07T00:00:00.000,55.519,1.519,1,0.772,0.767,2021-05-07
991.0,180,2021-05-07T00:00:00.000,58.434,4.434,1,0.811,0.768,2021-05-07
541.0,270,2021-05-07T00:00:00.000,64.336,10.336,1,0.0,0.0,2021-05-07
1315.0,360,2021-05-07T00:00:00.000,62.337,8.337,1,0.348,0.676,2021-05-07
1312.0,450,2021-05-07T00:00:00.000,56.85,2.85,1,0.976,0.641,2021-05-07
1313.0,450,2021-05-07T00:00:00.000,62.423,8.423,1,0.714,0.61,2021-05-07
545.0,30,2021-05-14T00:00:00.000,57.611,2.611,1,0.524,0.911,2021-05-14
997.0,30,2021-05-14T00:00:00.000,59.634,4.634,1,0.499,0.871,2021-05-14
544.0,60,2021-05-14T00:00:00.000,57.16,2.16,1,0.973,0.885,2021-05-14
543.0,90,2021-05-14T00:00:00.000,59.932,4.932,1,1.0,0.851,2021-05-14
990.0,180,2021-05-14T00:00:00.000,58.236,3.236,1,0.777,0.765,2021-05-14
991.0,180,2021-05-14T00:00:00.000,60.001,5.001,1,0.815,0.764,2021-05-14
541.0,270,2021-05-14T00:00:00.000,64.999,9.999,1,0.0,0.0,2021-05-14
1315.0,360,2021-05-14T00:00:00.000,62.706,7.706,1,0.331,0.673,2021-05-14
1312.0,450,2021-05-14T00:00:00.000,57.837,2.837,1,0.98,0.647,2021-05-14
1313.0,450,2021-05-14T00:00:00.000,64.107,9.107,1,0.755,0.62,2021-05-14
545.0,30,2021-05-21T00:00:00.000,58.724,2.724,1,0.545,0.915,2021-05-21
997.0,30,2021-05-21T00:00:00.000,60.727,4.727,1,0.506,0.872,2021-05-21
544.0,60,2021-05-21T00:00:00.000,58.373,2.373,1,0.975,0.891,2021-05-21
543.0,90,2021-05-21T00:00:00.000,62.535,6.535,1,1.0,0.853,2021-05-21
990.0,180,2021-05-21T00:00:00.000,59.157,3.157,1,0.782,0.762,2021-05-21
991.0,180,2021-05-21T00:00:00.000,60.736,4.736,1,0.819,0.761,2021-05-21
541.0,270,2021-05-21T00:00:00.000,67.356,11.356,1,0.0,0.0,2021-05-21
1315.0,360,2021-05-21T00:00:00.000,64.138,8.138,1,0.315,0.669,2021-05-21
1312.0,450,2021-05-21T00:00:00.000,59.26,3.26,1,0.982,0.655,2021-05-21
1313.0,450,2021-05-21T00:00:00.000,63.412,7.412,1,0.786,0.628,2021-05-21
545.0,30,2021-05-28T00:00:00.000,59.7,2.7,1,0.573,0.919,2021-05-28
997.0,30,2021-05-28T00:00:00.000,61.465,4.465,1,0.513,0.873,2021-05-28
544.0,60,2021-05-28T00:00:00.000,62.156,5.156,1,0.966,0.896,2021-05-28
543.0,90,2021-05-28T00:00:00.000,62.887,5.887,1,1.0,0.857,2021-05-28
990.0,180,2021-05-28T00:00:00.000,60.262,3.262,1,0.787,0.76,2021-05-28
991.0,180,2021-05-28T00:00:00.000,62.529,5.529,1,0.823,0.758,2021-05-28
541.0,270,2021-05-28T00:00:00.000,69.62,12.62,1,0.0,0.0,2021-05-28
1315.0,360,2021-05-28T00:00:00.000,66.944,9.944,1,0.301,0.662,2021-05-28
1312.0,450,2021-05-28T00:00:00.000,58.173,1.173,1,0.984,0.66,2021-05-28
1313.0,450,2021-05-28T00:00:00.000,64.931,7.931,1,0.81,0.635,2021-05-28
545.0,30,2021-06-04T00:00:00.000,59.763,2.763,1,0.597,0.921,2021-06-04
997.0,30,2021-06-04T00:00:00.000,62.085,5.085,1,0.52,0.875,2021-06-04
544.0,60,2021-06-04T00:00:00.000,62.267,5.267,1,0.968,0.898,2021-06-04
543.0,90,2021-06-04T00:00:00.000,63.63,6.63,1,1.0,0.863,2021-06-04
990.0,180,2021-06-04T00:00:00.000,60.516,3.516,1,0.791,0.757,2021-06-04
991.0,180,2021-06-04T00:00:00.000,62.148,5.148,1,0.826,0.754,2021-06-04
541.0,270,2021-06-04T00:00:00.000,69.62,12.62,1,0.0,0.0,2021-06-04
1315.0,360,2021-06-04T00:00:00.000,67.533,10.533,1,0.287,0.652,2021-06-04
1312.0,450,2021-06-04T00:00:00.000,57.806,0.806,1,0.986,0.662,2021-06-04
1313.0,450,2021-06-04T00:00:00.000,64.959,7.959,1,0.829,0.638,2021-06-04
545.0,30,2021-06-11T00:00:00.000,63.566,2.566,1,0.618,0.923,2021-06-11
997.0,30,2021-06-11T00:00:00.000,66.124,5.124,1,0.527,0.876,2021-06-11
544.0,60,2021-06-11T00:00:00.000,66.689,5.689,1,0.97,0.901,2021-06-11
543.0,90,2021-06-11T00:00:00.000,68.144,7.144,1,1.0,0.868,2021-06-11
990.0,180,2021-06-11T00:00:00.000,66.013,5.013,1,0.795,0.755,2021-06-11
991.0,180,2021-06-11T00:00:00.000,66.79,5.79,1,0.83,0.752,2021-06-11
541.0,270,2021-06-11T00:00:00.000,74.506,13.506,1,0.0,0.0,2021-06-11
1315.0,360,2021-06-11T00:00:00.000,73.134,12.134,1,0.275,0.642,2021-06-11
1312.0,450,2021-06-11T00:00:00.000,60.467,-0.533,-1,0.987,0.655,2021-06-11
1313.0,450,2021-06-11T00:00:00.000,71.672,10.672,1,0.844,0.633,2021-06-11
545.0,30,2021-06-18T00:00:00.000,63.344,2.344,1,0.638,0.925,2021-06-18
997.0,30,2021-06-18T00:00:00.000,65.872,4.872,1,0.534,0.878,2021-06-18
544.0,60,2021-06-18T00:00:00.000,66.76,5.76,1,0.954,0.902,2021-06-18
543.0,90,2021-06-18T00:00:00.000,68.376,7.376,1,1.0,0.875,2021-06-18
990.0,180,2021-06-18T00:00:00.000,65.734,4.734,1,0.799,0.755,2021-06-18
991.0,180,2021-06-18T00:00:00.000,67.881,6.881,1,0.833,0.75,2021-06-18
541.0,270,2021-06-18T00:00:00.000,74.506,13.506,1,0.0,0.0,2021-06-18
1315.0,360,2021-06-18T00:00:00.000,72.977,11.977,1,0.27,0.631,2021-06-18
1312.0,450,2021-06-18T00:00:00.000,61.863,0.863,1,0.988,0.643,2021-06-18
1313.0,450,2021-06-18T00:00:00.000,72.719,11.719,1,0.857,0.623,2021-06-18
545.0,30,2021-06-25T00:00:00.000,63.317,2.317,1,0.655,0.927,2021-06-25
997.0,30,2021-06-25T00:00:00.000,65.644,4.644,1,0.54,0.879,2021-06-25
544.0,60,2021-06-25T00:00:00.000,63.992,2.992,1,0.922,0.901,2021-06-25
543.0,90,2021-06-25T00:00:00.000,67.662,6.662,1,1.0,0.884,2021-06-25
990.0,180,2021-06-25T00:00:00.000,63.785,2.785,1,0.803,0.754,2021-06-25
991.0,180,2021-06-25T00:00:00.000,68.605,7.605,1,0.837,0.748,2021-06-25
541.0,270,2021-06-25T00:00:00.000,74.506,13.506,1,0.0,0.0,2021-06-25
1315.0,360,2021-06-25T00:00:00.000,73.893,12.893,1,0.271,0.62,2021-06-25
1312.0,450,2021-06-25T00:00:00.000,64.069,3.069,1,0.978,0.632,2021-06-25
1313.0,450,2021-06-25T00:00:00.000,73.75,12.75,1,0.868,0.614,2021-06-25
545.0,30,2021-07-02T00:00:00.000,63.494,2.494,1,0.671,0.929,2021-07-02
997.0,30,2021-07-02T00:00:00.000,65.669,4.669,1,0.546,0.881,2021-07-02
544.0,60,2021-07-02T00:00:00.000,63.251,2.251,1,0.91,0.9,2021-07-02
543.0,90,2021-07-02T00:00:00.000,68.891,7.891,1,1.0,0.891,2021-07-02
990.0,180,2021-07-02T00:00:00.000,63.972,2.972,1,0.788,0.751,2021-07-02
991.0,180,2021-07-02T00:00:00.000,67.036,6.036,1,0.84,0.746,2021-07-02
541.0,270,2021-07-02T00:00:00.000,74.506,13.506,1,0.0,0.0,2021-07-02
1315.0,360,2021-07-02T00:00:00.000,72.717,11.717,1,0.261,0.61,2021-07-02
1312.0,450,2021-07-02T00:00:00.000,63.666,2.666,1,0.98,0.625,2021-07-02
1313.0,450,2021-07-02T00:00:00.000,74.506,13.506,1,0.878,0.61,2021-07-02
545.0,30,2021-07-09T00:00:00.000,63.783,2.783,1,0.686,0.931,2021-07-09
997.0,30,2021-07-09T00:00:00.000,65.716,4.716,1,0.552,0.882,2021-07-09
544.0,60,2021-07-09T00:00:00.000,63.25,2.25,1,0.907,0.901,2021-07-09
543.0,90,2021-07-09T00:00:00.000,71.222,10.222,1,1.0,0.895,2021-07-09
990.0,180,2021-07-09T00:00:00.000,65.615,4.615,1,0.773,0.749,2021-07-09
991.0,180,2021-07-09T00:00:00.000,68.383,7.383,1,0.843,0.745,2021-07-09
541.0,270,2021-07-09T00:00:00.000,74.506,13.506,1,0.0,0.0,2021-07-09
1315.0,360,2021-07-09T00:00:00.000,73.693,12.693,1,0.251,0.601,2021-07-09
1312.0,450,2021-07-09T00:00:00.000,63.862,2.862,1,0.981,0.621,2021-07-09
1313.0,450,2021-07-09T00:00:00.000,74.506,13.506,1,0.886,0.608,2021-07-09
545.0,30,2021-07-16T00:00:00.000,66.176,3.176,1,0.699,0.933,2021-07-16
997.0,30,2021-07-16T00:00:00.000,67.631,4.631,1,0.558,0.883,2021-07-16
544.0,60,2021-07-16T00:00:00.000,68.145,5.145,1,0.912,0.903,2021-07-16
543.0,90,2021-07-16T00:00:00.000,74.131,11.131,1,1.0,0.898,2021-07-16
990.0,180,2021-07-16T00:00:00.000,76.948,13.948,1,0.759,0.747,2021-07-16
991.0,180,2021-07-16T00:00:00.000,70.026,7.026,1,0.846,0.745,2021-07-16
541.0,270,2021-07-16T00:00:00.000,76.948,13.948,1,0.0,0.0,2021-07-16
1315.0,360,2021-07-16T00:00:00.000,76.948,13.948,1,0.243,0.592,2021-07-16
1312.0,450,2021-07-16T00:00:00.000,67.071,4.071,1,0.982,0.62,2021-07-16
1313.0,450,2021-07-16T00:00:00.000,76.948,13.948,1,0.893,0.609,2021-07-16
545.0,30,2021-07-23T00:00:00.000,66.489,3.489,1,0.711,0.936,2021-07-23
997.0,30,2021-07-23T00:00:00.000,67.533,4.533,1,0.564,0.884,2021-07-23
544.0,60,2021-07-23T00:00:00.000,69.575,6.575,1,0.916,0.906,2021-07-23
543.0,90,2021-07-23T00:00:00.000,70.304,7.304,1,1.0,0.9,2021-07-23
990.0,180,2021-07-23T00:00:00.000,76.948,13.948,1,0.761,0.747,2021-07-23
991.0,180,2021-07-23T00:00:00.000,71.072,8.072,1,0.848,0.744,2021-07-23
541.0,270,2021-07-23T00:00:00.000,76.948,13.948,1,0.0,0.0,2021-07-23
1315.0,360,2021-07-23T00:00:00.000,76.638,13.638,1,0.234,0.585,2021-07-23
1312.0,450,2021-07-23T00:00:00.000,66.374,3.374,1,0.983,0.621,2021-07-23
1313.0,450,2021-07-23T00:00:00.000,76.948,13.948,1,0.899,0.612,2021-07-23
